id,customer_id,status,total_amount
44317,65248,DELIVERED,167.29
44318,83857,DELIVERED,251.65
44319,29334,DELIVERED,344.55
44320,35206,DELIVERED,175.23
44321,28709,DELIVERED,31.0
44322,39972,DELIVERED,256.24
44323,66577,DELIVERED,159.12
44324,19493,DELIVERED,36.94
44325,73428,DELIVERED,173.88
44326,90834,DELIVERED,49.49
44327,25823,DELIVERED,46.15
44328,20845,SHIPPED,300.02
44329,93010,DELIVERED,108.29
44330,81499,DELIVERED,520.89
44331,64760,DELIVERED,231.37
44332,91651,DELIVERED,56.78
44333,60748,DELIVERED,51.84
44334,76873,DELIVERED,242.16
44335,81088,DELIVERED,216.62
44336,12533,DELIVERED,31.22
44337,44867,DELIVERED,94.96
44338,94539,DELIVERED,122.5
44339,83071,DELIVERED,27.39
44340,92161,DELIVERED,113.46
44341,65713,DELIVERED,58.1
44342,6555,SHIPPED,71.07
44343,78445,DELIVERED,85.21
44344,74393,DELIVERED,145.56
44345,97573,DELIVERED,53.79
44346,75613,DELIVERED,117.34
44347,15667,DELIVERED,200.61
44348,1241,DELIVERED,135.08
44349,20909,DELIVERED,46.82
44350,88241,DELIVERED,361.62
44351,64064,DELIVERED,31.34
44352,71006,DELIVERED,98.39
44353,40617,DELIVERED,102.74
44354,74809,DELIVERED,59.6
44355,2258,DELIVERED,98.14
44356,96652,DELIVERED,93.12
44357,66545,DELIVERED,55.0
44358,92210,DELIVERED,291.12
44359,4595,DELIVERED,166.35
44360,71440,DELIVERED,58.59
44361,83986,DELIVERED,57.29
44362,6728,DELIVERED,84.9
44363,96616,DELIVERED,51.79
44364,27584,DELIVERED,37.69
44365,45335,DELIVERED,105.85
44366,92175,DELIVERED,192.0
44367,17444,DELIVERED,91.42
44368,3710,DELIVERED,47.98
44369,73339,DELIVERED,83.68
44370,44190,DELIVERED,273.22
44371,82551,DELIVERED,444.39
44372,21537,DELIVERED,123.22
44373,86911,DELIVERED,69.5
44374,4418,DELIVERED,41.66
44375,24833,DELIVERED,32.11
44376,47030,DELIVERED,222.92
44377,58479,DELIVERED,178.46
44378,45000,DELIVERED,133.3
44379,8013,DELIVERED,148.71
44380,75597,DELIVERED,151.55
44381,48640,DELIVERED,45.53
44382,69738,DELIVERED,66.61
44383,50728,DELIVERED,171.77
44384,91222,DELIVERED,159.1
44385,39762,DELIVERED,125.42
44386,4737,DELIVERED,129.87
44387,15480,DELIVERED,435.57
44388,77095,DELIVERED,309.62
44389,52226,DELIVERED,285.76
44390,32021,DELIVERED,80.77
44391,99058,DELIVERED,531.45
44392,41821,DELIVERED,73.05
44393,7417,DELIVERED,56.4
44394,89434,SHIPPED,67.05
44395,96238,DELIVERED,36.77
44396,91598,DELIVERED,37.13
44397,61934,DELIVERED,66.06
44398,35569,DELIVERED,39.41
44399,38868,DELIVERED,131.04
44400,49221,DELIVERED,52.58
44401,61639,DELIVERED,164.79
44402,36921,DELIVERED,133.41
44403,68098,SHIPPED,204.24
44404,72179,DELIVERED,216.64
44405,91334,DELIVERED,134.83
44406,45425,DELIVERED,148.96
44407,98084,DELIVERED,64.44
44408,35231,DELIVERED,97.87
44409,68729,DELIVERED,56.22
44410,55660,DELIVERED,161.53
44411,74745,DELIVERED,173.96
44412,5777,DELIVERED,71.07
44413,31665,DELIVERED,241.72
44414,33725,CANCELLED,0.0
44415,68629,DELIVERED,58.49
44416,68637,DELIVERED,208.05
44417,86589,DELIVERED,246.97
44418,98850,DELIVERED,89.07
44419,95225,DELIVERED,40.36
44420,72285,DELIVERED,154.14
44421,66532,DELIVERED,118.78
44422,78303,DELIVERED,425.06
44423,17540,DELIVERED,63.27
44424,95612,DELIVERED,43.14
44425,97058,DELIVERED,334.54
44426,48092,DELIVERED,232.97
44427,70377,DELIVERED,132.44
44428,14158,DELIVERED,204.06
44429,53567,DELIVERED,104.73
44430,87399,DELIVERED,220.78
44431,95959,DELIVERED,224.83
44432,59823,DELIVERED,40.38
44433,77907,DELIVERED,76.17
44434,20052,DELIVERED,125.16
44435,26663,DELIVERED,36.69
44436,53642,DELIVERED,313.23
44437,20525,DELIVERED,32.69
44438,17474,DELIVERED,258.69
44439,32226,DELIVERED,142.68
44440,73612,DELIVERED,108.84
44441,14443,DELIVERED,145.16
44442,69057,DELIVERED,140.33
44443,56087,DELIVERED,32.72
44444,88179,DELIVERED,95.67
44445,15832,DELIVERED,205.5
44446,34376,DELIVERED,108.72
44447,39802,DELIVERED,35.13
44448,28744,DELIVERED,36.75
44449,91649,DELIVERED,79.28
44450,56379,DELIVERED,153.1
44451,96009,DELIVERED,53.98
44452,56891,DELIVERED,126.54
44453,29994,DELIVERED,34.13
44454,7657,DELIVERED,113.55
44455,30764,DELIVERED,73.28
44456,18414,DELIVERED,53.61
44457,48251,DELIVERED,246.55
44458,26653,DELIVERED,119.25
44459,32246,DELIVERED,22.9
44460,17038,DELIVERED,114.44
44461,12508,DELIVERED,378.04
44462,53073,DELIVERED,146.27
44463,68351,DELIVERED,99.41
44464,27024,DELIVERED,143.28
44465,65412,DELIVERED,110.52
44466,13628,DELIVERED,91.28
44467,66437,DELIVERED,236.29
44468,10517,DELIVERED,336.06
44469,29701,DELIVERED,106.87
44470,92672,DELIVERED,32.38
44471,53359,DELIVERED,44.42
44472,3623,DELIVERED,366.8
44473,49529,DELIVERED,121.09
44474,19883,DELIVERED,144.72
44475,82673,DELIVERED,102.46
44476,72452,SHIPPED,97.87
44477,14269,DELIVERED,628.86
44478,78440,DELIVERED,157.11
44479,40300,DELIVERED,195.24
44480,561,DELIVERED,325.12
44481,29903,DELIVERED,110.42
44482,76262,DELIVERED,85.14
44483,36232,DELIVERED,45.78
44484,36430,DELIVERED,165.71
44485,52069,DELIVERED,75.17
44486,77160,DELIVERED,107.55
44487,93248,DELIVERED,55.21
44488,94566,DELIVERED,41.81
44489,33561,DELIVERED,51.39
44490,47736,DELIVERED,68.18
44491,58684,DELIVERED,56.22
44492,37417,DELIVERED,77.57
44493,53233,DELIVERED,85.16
44494,44762,DELIVERED,73.34
44495,34012,DELIVERED,173.84
44496,35621,DELIVERED,148.13
44497,39487,DELIVERED,208.03
44498,539,DELIVERED,794.34
44499,56519,DELIVERED,42.27
44500,49568,SHIPPED,288.37
44501,31242,DELIVERED,97.88
44502,98564,DELIVERED,140.3
44503,82463,DELIVERED,64.34
44504,10621,DELIVERED,69.22
44505,64744,DELIVERED,64.1
44506,96211,DELIVERED,42.0
44507,88386,DELIVERED,128.73
44508,16797,DELIVERED,44.24
44509,17069,DELIVERED,152.16
44510,57891,DELIVERED,113.98
44511,4165,DELIVERED,101.74
44512,46425,DELIVERED,57.97
44513,3180,DELIVERED,59.22
44514,27205,DELIVERED,62.79
44515,87984,DELIVERED,115.9
44516,48741,DELIVERED,75.4
44517,40930,DELIVERED,55.78
44518,44452,DELIVERED,347.26
44519,71996,DELIVERED,173.13
44520,30684,DELIVERED,171.3
44521,4292,DELIVERED,42.78
44522,18706,DELIVERED,291.49
44523,59954,DELIVERED,58.59
44524,44178,DELIVERED,1252.81
44525,54935,DELIVERED,321.82
44526,92581,DELIVERED,121.93
44527,41325,DELIVERED,152.94
44528,47209,DELIVERED,143.64
44529,61544,DELIVERED,86.15
44530,10852,DELIVERED,141.35
44531,93485,DELIVERED,189.37
44532,82510,DELIVERED,77.57
44533,9136,DELIVERED,133.08
44534,53078,DELIVERED,75.85
44535,14740,DELIVERED,180.95
44536,22007,DELIVERED,28.77
44537,43541,DELIVERED,99.9
44538,1424,DELIVERED,102.23
44539,90661,DELIVERED,224.71
44540,77785,DELIVERED,36.59
44541,44373,DELIVERED,66.67
44542,9151,DELIVERED,113.44
44543,34865,DELIVERED,148.66
44544,78047,DELIVERED,181.55
44545,52334,DELIVERED,191.46
44546,16666,DELIVERED,41.11
44547,88304,DELIVERED,99.24
44548,29861,DELIVERED,76.34
44549,97586,DELIVERED,285.12
44550,3383,DELIVERED,65.1
44551,43262,DELIVERED,56.14
44552,37840,DELIVERED,122.27
44553,6459,PENDING,264.16
44554,79228,DELIVERED,53.17
44555,93458,DELIVERED,99.9
44556,78986,DELIVERED,34.33
44557,55521,DELIVERED,99.2
44558,40432,DELIVERED,185.84
44559,13276,DELIVERED,71.63
44560,84276,SHIPPED,30.27
44561,31791,DELIVERED,37.92
44562,17786,DELIVERED,353.62
44563,44878,DELIVERED,47.46
44564,72370,SHIPPED,26.45
44565,25646,DELIVERED,136.97
44566,29513,DELIVERED,102.87
44567,43513,DELIVERED,94.04
44568,35035,DELIVERED,115.84
44569,77875,DELIVERED,186.45
44570,72649,DELIVERED,47.38
44571,84476,DELIVERED,88.62
44572,11235,CANCELLED,0.0
44573,11275,DELIVERED,54.13
44574,69465,DELIVERED,398.69
44575,74000,DELIVERED,76.74
44576,15939,DELIVERED,48.3
44577,23719,DELIVERED,57.68
44578,60598,DELIVERED,135.72
44579,75500,DELIVERED,37.77
44580,5245,DELIVERED,32.38
44581,56511,DELIVERED,73.38
44582,7232,DELIVERED,236.32
44583,17255,DELIVERED,75.03
44584,17269,DELIVERED,35.23
44585,49322,DELIVERED,52.02
44586,74487,DELIVERED,108.19
44587,54809,DELIVERED,235.28
44588,92008,DELIVERED,58.64
44589,85706,DELIVERED,229.92
44590,81729,DELIVERED,100.53
44591,17758,DELIVERED,234.08
44592,53334,DELIVERED,101.73
44593,42070,DELIVERED,164.79
44594,26546,DELIVERED,139.69
44595,79222,DELIVERED,118.65
44596,49002,DELIVERED,807.54
44597,94393,DELIVERED,215.27
44598,43261,DELIVERED,40.17
44599,26385,DELIVERED,110.42
44600,60516,DELIVERED,225.75
44601,81591,DELIVERED,576.88
44602,96470,DELIVERED,133.25
44603,5057,DELIVERED,107.3
44604,27389,DELIVERED,40.0
44605,25484,DELIVERED,90.28
44606,94341,DELIVERED,73.18
44607,66193,DELIVERED,113.15
44608,85112,DELIVERED,67.39
44609,66113,DELIVERED,126.31
44610,69204,DELIVERED,122.99
44611,91760,DELIVERED,55.95
44612,39324,DELIVERED,260.7
44613,98787,CANCELLED,133.98
44614,21059,DELIVERED,44.33
44615,18342,DELIVERED,129.54
44616,12698,DELIVERED,83.79
44617,31623,DELIVERED,76.94
44618,66033,DELIVERED,137.53
44619,36135,DELIVERED,88.72
44620,84615,DELIVERED,47.05
44621,28242,DELIVERED,61.8
44622,23284,DELIVERED,429.09
44623,10759,DELIVERED,591.87
44624,46684,DELIVERED,63.1
44625,15205,DELIVERED,312.62
44626,2497,DELIVERED,215.01
44627,99223,DELIVERED,32.38
44628,25980,DELIVERED,356.39
44629,21947,DELIVERED,114.19
44630,95626,DELIVERED,23.68
44631,84951,DELIVERED,79.81
44632,50326,DELIVERED,73.44
44633,63921,DELIVERED,82.9
44634,67821,DELIVERED,73.38
44635,17450,DELIVERED,69.03
44636,49236,DELIVERED,243.45
44637,46693,DELIVERED,87.64
44638,60061,DELIVERED,100.33
44639,49833,DELIVERED,125.88
44640,89107,DELIVERED,76.29
44641,28532,DELIVERED,163.06
44642,76382,DELIVERED,128.25
44643,48613,DELIVERED,136.99
44644,53055,DELIVERED,172.55
44645,54731,DELIVERED,108.0
44646,71302,DELIVERED,168.8
44647,65997,CANCELLED,289.59
44648,99219,DELIVERED,98.9
44649,50084,DELIVERED,74.05
44650,62469,DELIVERED,113.46
44651,74097,DELIVERED,92.12
44652,49525,DELIVERED,69.88
44653,6051,DELIVERED,51.38
44654,61634,DELIVERED,286.42
44655,69887,DELIVERED,212.41
44656,47305,DELIVERED,35.77
44657,53377,DELIVERED,65.71
44658,85699,DELIVERED,50.0
44659,80018,DELIVERED,69.04
44660,81898,DELIVERED,64.1
44661,15420,DELIVERED,37.36
44662,12577,DELIVERED,22.58
44663,98577,DELIVERED,75.68
44664,71551,DELIVERED,169.64
44665,97637,DELIVERED,114.44
44666,54639,DELIVERED,33.19
44667,72006,DELIVERED,137.55
44668,53068,DELIVERED,108.93
44669,12610,DELIVERED,184.06
44670,6696,DELIVERED,159.46
44671,52100,DELIVERED,45.31
44672,86659,DELIVERED,67.68
44673,49078,SHIPPED,57.64
44674,89888,DELIVERED,38.71
44675,41983,DELIVERED,83.23
44676,64709,DELIVERED,55.6
44677,20772,DELIVERED,123.47
44678,76391,DELIVERED,319.05
44679,61521,CANCELLED,0.0
44680,19890,DELIVERED,100.59
44681,19600,DELIVERED,123.33
44682,66337,DELIVERED,74.4
44683,28132,DELIVERED,144.58
44684,11505,DELIVERED,116.17
44685,36254,DELIVERED,42.39
44686,23165,DELIVERED,68.37
44687,67856,DELIVERED,183.75
44688,87792,DELIVERED,82.33
44689,90393,DELIVERED,37.76
44690,75095,DELIVERED,150.7
44691,14022,DELIVERED,125.67
44692,33270,DELIVERED,90.88
44693,7970,DELIVERED,45.48
44694,32770,DELIVERED,50.35
44695,27176,DELIVERED,373.1
44696,85131,DELIVERED,66.18
44697,70109,DELIVERED,43.66
44698,56948,DELIVERED,296.19
44699,66812,DELIVERED,35.23
44700,95153,DELIVERED,77.97
44701,5529,CANCELLED,0.0
44702,1423,DELIVERED,104.55
44703,29942,DELIVERED,102.04
44704,97043,DELIVERED,143.21
44705,98543,DELIVERED,99.83
44706,17690,DELIVERED,141.88
44707,37388,DELIVERED,147.64
44708,20607,DELIVERED,166.5
44709,33532,DELIVERED,38.13
44710,12968,DELIVERED,61.75
44711,69473,DELIVERED,142.27
44712,33113,DELIVERED,68.35
44713,19615,DELIVERED,65.01
44714,29340,DELIVERED,59.96
44715,47645,DELIVERED,93.77
44716,79190,DELIVERED,157.13
44717,68062,DELIVERED,46.29
44718,98133,DELIVERED,66.01
44719,41221,DELIVERED,24.33
44720,76789,DELIVERED,260.92
44721,72064,DELIVERED,168.51
44722,30379,DELIVERED,43.43
44723,9662,DELIVERED,132.95
44724,80348,DELIVERED,313.1
44725,12616,DELIVERED,308.82
44726,63180,DELIVERED,123.92
44727,22423,DELIVERED,79.65
44728,39563,DELIVERED,58.64
44729,56457,DELIVERED,103.37
44730,20667,DELIVERED,44.09
44731,97483,DELIVERED,65.75
44732,84265,DELIVERED,87.32
44733,26941,DELIVERED,122.83
44734,42839,DELIVERED,76.68
44735,36873,DELIVERED,97.79
44736,78700,DELIVERED,86.24
44737,6012,DELIVERED,450.16
44738,54887,DELIVERED,184.27
44739,16434,DELIVERED,126.25
44740,18791,DELIVERED,142.63
44741,91571,DELIVERED,147.05
44742,7766,DELIVERED,27.49
44743,4814,DELIVERED,41.37
44744,8434,DELIVERED,180.26
44745,2070,DELIVERED,179.6
44746,14432,DELIVERED,115.91
44747,51352,DELIVERED,340.13
44748,66483,DELIVERED,96.22
44749,23130,DELIVERED,43.3
44750,52446,DELIVERED,334.46
44751,71929,DELIVERED,66.05
44752,38677,DELIVERED,196.03
44753,39131,PENDING,193.67
44754,61243,DELIVERED,127.9
44755,66062,DELIVERED,446.54
44756,77297,DELIVERED,89.15
44757,93848,DELIVERED,107.95
44758,95044,DELIVERED,64.49
44759,36841,DELIVERED,51.63
44760,18839,DELIVERED,156.06
44761,98250,DELIVERED,49.92
44762,62078,DELIVERED,111.07
44763,53012,DELIVERED,27.7
44764,45274,DELIVERED,37.0
44765,95675,DELIVERED,29.0
44766,97982,DELIVERED,34.09
44767,28209,DELIVERED,153.1
44768,18366,DELIVERED,35.09
44769,44574,DELIVERED,38.09
44770,49826,DELIVERED,154.74
44771,72017,DELIVERED,155.44
44772,56169,DELIVERED,87.73
44773,62584,DELIVERED,166.4
44774,4359,DELIVERED,105.38
44775,58250,DELIVERED,322.06
44776,90730,DELIVERED,168.67
44777,31662,DELIVERED,185.46
44778,74385,DELIVERED,97.38
44779,10546,DELIVERED,30.1
44780,5691,DELIVERED,109.67
44781,45688,DELIVERED,58.62
44782,51577,DELIVERED,39.92
44783,25691,DELIVERED,226.31
44784,67583,DELIVERED,208.09
44785,59616,DELIVERED,418.24
44786,86712,DELIVERED,37.78
44787,79639,DELIVERED,76.87
44788,33325,DELIVERED,57.83
44789,7801,DELIVERED,151.05
44790,22868,DELIVERED,69.71
44791,82135,DELIVERED,42.0
44792,78349,DELIVERED,217.78
44793,67157,DELIVERED,200.04
44794,57478,DELIVERED,154.49
44795,46465,DELIVERED,111.37
44796,32303,DELIVERED,39.01
44797,39561,DELIVERED,52.37
44798,45019,DELIVERED,55.69
44799,54412,DELIVERED,48.22
44800,45952,DELIVERED,35.13
44801,58858,DELIVERED,70.4
44802,93353,DELIVERED,103.27
44803,34065,DELIVERED,62.68
44804,90978,DELIVERED,51.44
44805,65234,DELIVERED,308.57
44806,79977,DELIVERED,176.81
44807,68725,DELIVERED,106.88
44808,86236,DELIVERED,66.67
44809,19180,DELIVERED,54.1
44810,55996,DELIVERED,155.05
44811,96522,DELIVERED,33.84
44812,6878,DELIVERED,91.48
44813,86312,DELIVERED,90.93
44814,83101,DELIVERED,590.63
44815,29093,DELIVERED,65.78
44816,97831,DELIVERED,116.94
44817,26947,DELIVERED,55.94
44818,40898,DELIVERED,69.33
44819,25743,DELIVERED,184.9
44820,2792,DELIVERED,229.34
44821,49022,DELIVERED,36.29
44822,77264,DELIVERED,70.04
44823,7984,DELIVERED,528.77
44824,84868,DELIVERED,107.23
44825,89685,DELIVERED,194.13
44826,87589,DELIVERED,225.7
44827,96558,DELIVERED,52.26
44828,4934,DELIVERED,36.34
44829,12916,DELIVERED,150.52
44830,18773,DELIVERED,105.28
44831,94472,DELIVERED,107.35
44832,38604,CANCELLED,0.0
44833,63197,DELIVERED,21.4
44834,32042,DELIVERED,84.65
44835,49426,DELIVERED,41.78
44836,40911,DELIVERED,54.39
44837,26574,DELIVERED,275.08
44838,60920,DELIVERED,37.38
44839,60054,DELIVERED,130.01
44840,29889,DELIVERED,189.58
44841,33918,DELIVERED,193.39
44842,14763,DELIVERED,1021.48
44843,38542,DELIVERED,43.6
44844,92484,DELIVERED,36.35
44845,60306,DELIVERED,63.55
44846,87580,DELIVERED,90.8
44847,15128,DELIVERED,115.17
44848,25635,DELIVERED,39.09
44849,56759,DELIVERED,36.35
44850,9297,DELIVERED,47.01
44851,20389,DELIVERED,51.79
44852,46453,DELIVERED,506.7
44853,4280,DELIVERED,28.09
44854,12173,DELIVERED,165.71
44855,98465,DELIVERED,104.02
44856,86965,DELIVERED,118.17
44857,10473,DELIVERED,28.55
44858,72210,DELIVERED,134.01
44859,75887,DELIVERED,41.93
44860,71725,DELIVERED,29.77
44861,14567,DELIVERED,55.0
44862,27532,DELIVERED,151.7
44863,10179,DELIVERED,54.85
44864,33950,DELIVERED,50.48
44865,32020,DELIVERED,307.21
44866,31679,DELIVERED,283.78
44867,17759,DELIVERED,204.81
44868,83614,DELIVERED,276.2
44869,78254,DELIVERED,53.81
44870,95642,DELIVERED,424.97
44871,45822,DELIVERED,74.16
44872,22186,CANCELLED,46.85
44873,23661,DELIVERED,285.94
44874,14136,DELIVERED,204.26
44875,91090,DELIVERED,42.09
44876,54005,DELIVERED,35.45
44877,16187,DELIVERED,56.8
44878,94297,DELIVERED,74.58
44879,35424,DELIVERED,53.35
44880,58073,DELIVERED,436.31
44881,65257,DELIVERED,80.2
44882,87812,DELIVERED,279.39
44883,80763,DELIVERED,184.94
44884,61585,DELIVERED,285.7
44885,77338,DELIVERED,196.01
44886,75904,DELIVERED,33.0
44887,98419,DELIVERED,65.79
44888,66714,SHIPPED,168.81
44889,58391,DELIVERED,99.33
44890,9953,DELIVERED,337.09
44891,66256,DELIVERED,161.9
44892,53783,DELIVERED,33.0
44893,91864,DELIVERED,94.3
44894,10985,DELIVERED,191.26
44895,36675,DELIVERED,219.74
44896,11582,DELIVERED,348.46
44897,32035,DELIVERED,87.62
44898,3568,CONFIRMED,61.62
44899,82279,DELIVERED,117.58
44900,68365,DELIVERED,52.39
44901,34749,DELIVERED,164.26
44902,85686,DELIVERED,178.82
44903,25769,DELIVERED,267.62
44904,15426,DELIVERED,441.5
44905,9089,DELIVERED,134.3
44906,30478,DELIVERED,46.39
44907,55032,CANCELLED,0.0
44908,42514,DELIVERED,167.59
44909,37048,DELIVERED,710.19
44910,38840,DELIVERED,275.34
44911,70703,DELIVERED,549.7
44912,93037,DELIVERED,234.64
44913,74270,DELIVERED,66.85
44914,49607,DELIVERED,75.39
44915,31484,DELIVERED,66.31
44916,90747,SHIPPED,103.43
44917,32564,DELIVERED,80.1
44918,64370,DELIVERED,48.08
44919,79502,DELIVERED,147.97
44920,3610,DELIVERED,164.1
44921,95372,DELIVERED,726.6
44922,39285,DELIVERED,354.76
44923,36173,DELIVERED,427.16
44924,74368,DELIVERED,99.43
44925,80783,DELIVERED,50.09
44926,74722,DELIVERED,130.58
44927,58964,DELIVERED,42.86
44928,39448,DELIVERED,44.0
44929,94009,DELIVERED,163.69
44930,71486,DELIVERED,83.05
44931,10735,DELIVERED,47.44
44932,44465,DELIVERED,199.13
44933,13586,DELIVERED,142.92
44934,21195,DELIVERED,71.14
44935,74370,DELIVERED,47.72
44936,65633,DELIVERED,53.37
44937,91178,DELIVERED,147.78
44938,30419,DELIVERED,130.56
44939,62073,DELIVERED,121.39
44940,67013,DELIVERED,27.4
44941,40934,DELIVERED,320.1
44942,32747,DELIVERED,103.11
44943,49835,DELIVERED,146.35
44944,75870,DELIVERED,211.92
44945,63323,DELIVERED,151.06
44946,43770,DELIVERED,57.69
44947,79293,DELIVERED,165.29
44948,70783,DELIVERED,194.95
44949,41757,DELIVERED,111.19
44950,15413,DELIVERED,54.0
44951,17740,DELIVERED,43.88
44952,59902,DELIVERED,80.87
44953,90889,DELIVERED,213.49
44954,78978,DELIVERED,75.62
44955,14924,DELIVERED,155.14
44956,14587,DELIVERED,103.55
44957,5986,DELIVERED,75.08
44958,18677,DELIVERED,184.58
44959,78950,DELIVERED,143.55
44960,73573,DELIVERED,190.05
44961,6276,DELIVERED,42.09
44962,76333,DELIVERED,31.85
44963,24225,DELIVERED,729.65
44964,13574,DELIVERED,200.71
44965,86606,DELIVERED,633.7
44966,26306,DELIVERED,59.1
44967,38191,DELIVERED,176.7
44968,42801,DELIVERED,86.18
44969,69084,DELIVERED,22.77
44970,74149,DELIVERED,77.32
44971,21322,DELIVERED,204.06
44972,50843,DELIVERED,64.0
44973,53250,DELIVERED,50.62
44974,78045,DELIVERED,65.79
44975,39829,DELIVERED,50.34
44976,18119,DELIVERED,62.78
44977,19707,DELIVERED,98.12
44978,35450,DELIVERED,46.22
44979,8861,DELIVERED,80.81
44980,67780,DELIVERED,186.4
44981,70328,DELIVERED,97.18
44982,75364,DELIVERED,53.99
44983,80695,DELIVERED,128.14
44984,19061,DELIVERED,30.43
44985,55508,DELIVERED,673.5
44986,45576,DELIVERED,56.78
44987,33029,DELIVERED,80.2
44988,11391,DELIVERED,72.45
44989,88583,DELIVERED,54.0
44990,13572,DELIVERED,79.02
44991,79341,DELIVERED,83.14
44992,80068,DELIVERED,46.78
44993,32968,DELIVERED,120.11
44994,66157,DELIVERED,72.14
44995,12554,DELIVERED,92.8
44996,25269,DELIVERED,48.13
44997,51306,DELIVERED,78.72
44998,30819,DELIVERED,87.0
44999,34817,DELIVERED,344.89
45000,3259,DELIVERED,87.71
45001,9408,DELIVERED,80.15
45002,78639,DELIVERED,69.22
45003,6700,DELIVERED,146.66
45004,5078,DELIVERED,27.79
45005,19837,DELIVERED,189.68
45006,64355,DELIVERED,57.9
45007,29810,DELIVERED,86.73
45008,62097,DELIVERED,111.01
45009,33826,DELIVERED,366.19
45010,49574,DELIVERED,79.05
45011,97801,DELIVERED,498.04
45012,85068,DELIVERED,431.06
45013,20084,DELIVERED,310.71
45014,9261,DELIVERED,66.91
45015,54718,DELIVERED,131.51
45016,68441,DELIVERED,246.81
45017,32783,DELIVERED,54.72
45018,23538,DELIVERED,46.84
45019,4677,DELIVERED,160.74
45020,42642,DELIVERED,111.92
45021,77674,DELIVERED,22.29
45022,58461,DELIVERED,373.98
45023,73748,DELIVERED,370.8
45024,81189,DELIVERED,166.35
45025,92415,DELIVERED,50.5
45026,62007,DELIVERED,573.51
45027,83004,DELIVERED,50.71
45028,50028,DELIVERED,128.5
45029,58068,DELIVERED,34.29
45030,74503,DELIVERED,82.33
45031,53912,DELIVERED,146.66
45032,80407,DELIVERED,76.74
45033,97200,DELIVERED,528.8
45034,82533,DELIVERED,149.86
45035,61489,DELIVERED,357.58
45036,77477,DELIVERED,196.13
45037,2757,DELIVERED,1338.41
45038,13027,DELIVERED,193.84
45039,14352,DELIVERED,242.8
45040,11890,DELIVERED,22.71
45041,56876,DELIVERED,176.89
45042,54198,DELIVERED,26.39
45043,91808,DELIVERED,123.89
45044,39424,DELIVERED,74.36
45045,33543,DELIVERED,117.16
45046,76973,DELIVERED,72.14
45047,70554,DELIVERED,132.56
45048,86447,DELIVERED,221.79
45049,10014,DELIVERED,85.14
45050,19628,DELIVERED,415.96
45051,81993,DELIVERED,34.64
45052,48949,DELIVERED,106.87
45053,50982,DELIVERED,107.78
45054,54989,DELIVERED,67.28
45055,58070,DELIVERED,1400.03
45056,88785,DELIVERED,115.5
45057,39836,DELIVERED,114.35
45058,11082,DELIVERED,199.43
45059,56941,DELIVERED,206.61
45060,97948,DELIVERED,99.75
45061,1839,CONFIRMED,99.34
45062,78296,CANCELLED,0.0
45063,87041,DELIVERED,323.68
45064,11486,DELIVERED,35.34
45065,41711,DELIVERED,286.11
45066,75049,DELIVERED,117.85
45067,98028,DELIVERED,501.96
45068,9434,DELIVERED,649.71
45069,35834,DELIVERED,1260.76
45070,79330,DELIVERED,149.7
45071,56993,DELIVERED,56.27
45072,76939,DELIVERED,65.13
45073,39698,DELIVERED,147.06
45074,55152,DELIVERED,167.62
45075,82101,DELIVERED,52.33
45076,40534,DELIVERED,231.76
45077,89536,DELIVERED,99.43
45078,58537,DELIVERED,180.79
45079,87973,DELIVERED,319.58
45080,56849,DELIVERED,167.7
45081,75155,DELIVERED,97.92
45082,48463,DELIVERED,160.05
45083,89455,DELIVERED,29.79
45084,29089,DELIVERED,149.86
45085,95779,DELIVERED,178.23
45086,24492,DELIVERED,143.39
45087,88337,DELIVERED,139.56
45088,29897,DELIVERED,98.82
45089,40946,DELIVERED,102.03
45090,52550,DELIVERED,52.16
45091,99236,DELIVERED,38.78
45092,12730,DELIVERED,154.11
45093,4226,DELIVERED,180.91
45094,75347,DELIVERED,47.63
45095,26491,DELIVERED,42.26
45096,262,DELIVERED,54.74
45097,94830,DELIVERED,48.32
45098,94108,CANCELLED,189.33
45099,24561,DELIVERED,76.57
45100,54210,DELIVERED,168.35
45101,77621,DELIVERED,30.78
45102,99164,DELIVERED,177.49
45103,45658,CANCELLED,94.77
45104,17203,DELIVERED,83.32
45105,92949,DELIVERED,42.5
45106,94704,DELIVERED,49.16
45107,94674,DELIVERED,89.79
45108,78358,DELIVERED,229.65
45109,26815,DELIVERED,25.69
45110,71801,DELIVERED,61.1
45111,62579,DELIVERED,97.78
45112,84667,DELIVERED,92.1
45113,73174,DELIVERED,99.45
45114,86964,DELIVERED,51.86
45115,78300,DELIVERED,59.73
45116,73739,DELIVERED,36.0
45117,51262,DELIVERED,71.72
45118,98205,DELIVERED,61.35
45119,93226,DELIVERED,2626.07
45120,54642,DELIVERED,130.16
45121,73141,DELIVERED,156.6
45122,94002,DELIVERED,66.01
45123,55242,DELIVERED,223.14
45124,69271,DELIVERED,170.36
45125,97302,DELIVERED,70.24
45126,30483,DELIVERED,52.46
45127,87592,DELIVERED,32.7
45128,24920,DELIVERED,215.49
45129,41905,DELIVERED,69.33
45130,1104,DELIVERED,243.89
45131,21646,DELIVERED,87.3
45132,55533,DELIVERED,102.74
45133,98158,DELIVERED,67.6
45134,70818,DELIVERED,57.72
45135,95981,DELIVERED,68.89
45136,33817,DELIVERED,142.06
45137,91345,DELIVERED,534.1
45138,77133,DELIVERED,199.14
