id,product_id,quantity,type,created_at
90976,20437,1,SALE,2017-05-09 21:45:55
90977,13651,1,SALE,2018-03-21 20:34:05
90978,31315,1,SALE,2017-06-14 08:58:49
90979,1718,1,SALE,2017-08-28 13:46:10
90980,9216,1,SALE,2018-05-16 08:33:54
90981,28661,1,SALE,2018-04-06 21:05:52
90982,5962,1,SALE,2017-05-23 16:48:27
90983,11016,1,SALE,2017-12-02 23:57:52
90984,10566,1,SALE,2017-10-11 13:14:45
90985,11242,1,SALE,2018-06-02 14:19:39
90986,3344,1,SALE,2018-02-25 09:01:17
90987,19388,1,SALE,2018-03-02 21:00:22
90988,17255,1,SALE,2017-05-29 07:28:12
90989,19273,1,SALE,2017-05-02 12:54:47
90990,10656,1,SALE,2018-08-20 22:18:37
90991,30294,1,SALE,2017-11-27 21:16:37
90992,4710,1,SALE,2018-06-06 12:49:27
90993,2641,1,SALE,2018-08-16 09:29:06
90994,9809,1,SALE,2017-11-27 13:14:57
90995,1559,1,SALE,2018-07-15 12:10:13
90996,22146,1,SALE,2018-01-25 08:58:38
90997,18129,1,SALE,2018-03-22 18:29:48
90998,18107,1,SALE,2018-01-10 23:58:35
90999,17846,1,SALE,2017-05-31 22:39:38
91000,17846,1,SALE,2017-05-31 22:39:38
91001,10832,1,SALE,2018-04-30 18:04:50
91002,8140,1,SALE,2018-02-14 08:11:19
91003,1959,1,SALE,2017-08-21 18:48:07
91004,14052,1,SALE,2017-09-13 20:56:53
91005,14052,1,SALE,2017-09-13 20:56:53
91006,28476,1,SALE,2018-04-09 18:53:07
91007,10153,1,SALE,2017-10-25 22:52:31
91008,19960,1,SALE,2017-12-16 00:58:56
91009,15669,1,SALE,2017-06-19 20:32:27
91010,2944,1,SALE,2018-01-14 11:32:28
91011,1838,1,SALE,2018-01-21 13:29:20
91012,3717,1,SALE,2018-03-13 00:29:25
91013,14080,1,SALE,2017-11-27 17:23:20
91014,3378,1,SALE,2018-06-06 11:10:35
91015,21506,1,SALE,2017-03-01 11:11:44
91016,8460,1,SALE,2018-07-29 21:02:08
91017,29733,1,SALE,2017-11-22 13:33:57
91018,764,1,SALE,2018-02-15 21:02:45
91019,5461,1,SALE,2018-02-20 10:59:58
91020,18496,1,SALE,2017-11-27 16:05:00
91021,18713,1,SALE,2017-10-10 09:36:44
91022,23119,1,SALE,2018-05-01 12:07:08
91023,22437,1,SALE,2017-12-05 19:10:29
91024,26045,1,SALE,2017-12-15 14:34:17
91025,28325,1,SALE,2018-04-09 13:36:03
91026,19415,1,SALE,2017-08-31 20:46:59
91027,5478,1,SALE,2017-11-18 13:20:25
91028,24427,1,SALE,2017-11-18 10:41:07
91029,26253,1,SALE,2018-04-03 18:12:32
91030,24279,1,SALE,2017-08-07 14:32:09
91031,18057,1,SALE,2017-08-07 14:32:09
91032,14020,1,SALE,2018-08-16 13:20:52
91033,3940,1,SALE,2017-05-21 08:01:54
91034,11336,1,SALE,2018-04-01 19:45:02
91035,29234,1,SALE,2017-07-27 13:36:32
91036,30024,1,SALE,2018-01-20 20:26:40
91037,14194,1,SALE,2018-01-23 15:19:38
91038,14194,1,SALE,2018-01-23 15:19:38
91039,15524,1,SALE,2018-01-08 21:11:55
91040,17232,1,SALE,2018-04-16 21:07:33
91041,27549,1,SALE,2017-09-30 10:32:16
91042,27884,1,SALE,2017-11-24 01:58:41
91043,14900,1,SALE,2017-04-12 02:16:32
91044,18650,1,SALE,2018-03-03 11:59:50
91045,15914,1,SALE,2018-06-09 05:52:18
91046,20437,1,SALE,2017-03-20 19:57:40
91047,28970,1,SALE,2018-06-11 00:49:12
91048,23047,1,SALE,2018-05-13 20:52:14
91049,3419,1,SALE,2018-07-27 14:02:13
91050,17696,1,SALE,2017-07-18 09:57:34
91051,13876,1,SALE,2017-11-03 21:08:04
91052,16198,1,SALE,2018-06-09 21:51:46
91053,19748,1,SALE,2018-03-27 10:03:17
91054,17138,1,SALE,2017-12-21 23:21:27
91055,13058,1,SALE,2017-12-05 21:30:15
91056,3633,1,SALE,2017-12-12 18:00:32
91057,21531,1,SALE,2017-11-01 02:38:05
91058,14458,1,SALE,2017-12-20 23:45:07
91059,1246,1,SALE,2018-03-27 21:43:26
91060,25651,1,SALE,2018-03-08 16:02:02
91061,25651,1,SALE,2018-03-08 16:02:02
91062,8650,1,SALE,2017-10-29 23:58:33
91063,8650,1,SALE,2017-10-29 23:58:33
91064,23039,1,SALE,2018-04-09 16:10:46
91065,4455,1,SALE,2018-05-30 19:18:48
91066,17786,1,SALE,2017-07-17 22:20:47
91067,7228,1,SALE,2018-07-23 22:34:55
91068,18496,1,SALE,2017-08-17 12:46:48
91069,14111,1,SALE,2017-08-17 12:46:48
91070,23962,1,SALE,2018-04-25 12:52:32
91071,25957,1,SALE,2018-06-08 01:16:21
91072,31878,1,SALE,2017-12-08 09:38:19
91073,11464,1,SALE,2017-12-08 09:38:19
91074,4740,1,SALE,2017-12-08 09:38:19
91075,30872,1,SALE,2018-02-02 08:10:14
91076,27851,1,SALE,2018-01-27 10:35:58
91077,16956,1,SALE,2017-11-24 08:39:30
91078,29727,1,SALE,2018-02-06 20:37:41
91079,25612,1,SALE,2018-08-22 03:16:24
91080,955,1,SALE,2018-02-12 14:28:34
91081,12024,1,SALE,2017-08-30 12:37:15
91082,26216,1,SALE,2017-11-14 08:32:35
91083,30294,1,SALE,2018-02-04 20:37:41
91084,28922,1,SALE,2018-02-18 05:05:00
91085,28648,1,SALE,2017-08-07 22:05:44
91086,25275,1,SALE,2018-01-10 10:20:38
91087,19658,1,SALE,2018-05-26 13:56:58
91088,1130,1,SALE,2017-06-30 19:22:34
91089,12994,1,SALE,2017-08-21 19:36:31
91090,31004,1,SALE,2018-04-03 18:04:01
91091,15114,1,SALE,2018-05-15 13:47:02
91092,1277,1,SALE,2018-05-15 13:47:02
91093,15114,1,SALE,2018-05-15 13:47:02
91094,6655,1,SALE,2017-08-29 13:42:59
91095,27159,1,SALE,2017-10-09 23:55:59
91096,32409,1,SALE,2018-08-02 12:05:55
91097,17765,1,SALE,2018-02-28 13:25:59
91098,31918,1,SALE,2018-02-15 15:07:05
91099,31918,1,SALE,2018-02-15 15:07:05
91100,29286,1,SALE,2018-07-17 17:28:51
91101,13431,1,SALE,2018-03-02 14:42:43
91102,4379,1,SALE,2017-07-15 14:01:45
91103,11353,1,SALE,2017-12-13 09:15:58
91104,23209,1,SALE,2017-10-28 14:28:53
91105,4182,1,SALE,2018-08-16 10:45:03
91106,6828,1,SALE,2017-02-18 13:14:13
91107,6828,1,SALE,2017-02-18 13:14:13
91108,6828,1,SALE,2017-02-18 13:14:13
91109,13234,1,SALE,2017-11-24 12:58:55
91110,13864,1,SALE,2018-07-01 22:27:13
91111,25819,1,SALE,2017-03-29 02:52:55
91112,5186,1,SALE,2018-08-04 20:07:22
91113,5734,1,SALE,2018-08-19 14:51:36
91114,17425,1,SALE,2017-11-20 11:46:49
91115,24724,1,SALE,2018-02-21 12:48:59
91116,12271,1,SALE,2018-07-23 18:15:53
91117,15148,1,SALE,2018-07-17 20:29:34
91118,12427,1,SALE,2017-08-02 16:29:09
91119,1532,1,SALE,2018-03-04 14:40:34
91120,24626,1,SALE,2018-04-14 12:34:01
91121,24626,1,SALE,2018-04-14 12:34:01
91122,23119,1,SALE,2018-03-07 13:24:41
91123,19500,1,SALE,2018-02-12 11:10:45
91124,18330,1,SALE,2018-06-04 12:38:18
91125,24480,1,SALE,2018-03-22 20:40:12
91126,24697,1,SALE,2018-02-05 20:21:51
91127,1919,1,SALE,2018-08-13 16:47:18
91128,3090,1,SALE,2017-08-17 21:26:47
91129,12864,1,SALE,2017-10-14 09:31:00
91130,18220,1,SALE,2018-01-30 11:51:07
91131,18220,1,SALE,2018-01-30 11:51:07
91132,1673,1,SALE,2018-08-24 20:24:26
91133,27125,1,SALE,2018-07-07 14:22:37
91134,12135,1,SALE,2017-01-31 14:38:27
91135,32026,1,SALE,2017-05-12 21:16:01
91136,17751,1,SALE,2018-05-11 11:40:42
91137,25737,1,SALE,2017-09-11 16:51:05
91138,4559,1,SALE,2017-10-16 13:37:33
91139,8323,1,SALE,2017-09-17 19:21:22
91140,13406,1,SALE,2018-05-14 17:50:03
91141,21689,1,SALE,2018-06-02 20:06:46
91142,10515,1,SALE,2018-06-02 20:06:46
91143,13234,1,SALE,2017-11-16 19:52:55
91144,20868,1,SALE,2017-05-10 00:18:20
91145,5682,1,SALE,2017-05-24 08:28:28
91146,19672,1,SALE,2018-04-03 09:43:42
91147,13081,1,SALE,2018-08-18 21:19:10
91148,26685,1,SALE,2017-12-05 16:24:20
91149,6952,1,SALE,2018-03-25 18:29:09
91150,2791,1,SALE,2018-06-11 17:08:37
91151,27780,1,SALE,2018-07-31 19:28:52
91152,9012,1,SALE,2018-06-28 12:39:48
91153,9012,1,SALE,2018-06-28 12:39:48
91154,19387,1,SALE,2017-12-05 20:29:14
91155,11518,1,SALE,2017-08-16 22:14:17
91156,25309,1,SALE,2018-08-06 20:05:00
91157,20977,1,SALE,2017-11-11 13:30:50
91158,25971,1,SALE,2017-06-01 13:26:32
91159,7727,1,SALE,2017-11-20 15:24:49
91160,22242,1,SALE,2017-12-13 10:57:49
91161,29043,1,SALE,2017-09-13 12:37:57
91162,22715,1,SALE,2018-07-27 13:50:48
91163,17859,1,SALE,2018-08-12 20:44:16
91164,8983,1,SALE,2018-02-12 21:04:36
91165,15561,1,SALE,2018-03-21 20:20:40
91166,30526,1,SALE,2017-10-14 20:16:40
91167,27040,1,SALE,2018-01-04 18:30:52
91168,2542,1,SALE,2018-03-26 23:19:00
91169,4374,1,SALE,2017-11-29 00:44:03
91170,28316,1,SALE,2017-05-18 07:58:46
91171,21770,1,SALE,2017-10-11 19:12:21
91172,18609,1,SALE,2018-03-20 20:37:45
91173,18609,1,SALE,2018-03-20 20:37:45
91174,27766,1,SALE,2017-11-27 19:06:12
91175,8291,1,SALE,2017-11-27 19:06:12
91176,8291,1,SALE,2017-11-27 19:06:12
91177,27766,1,SALE,2017-11-27 19:06:12
91178,27766,1,SALE,2017-11-27 19:06:12
91179,27766,1,SALE,2017-11-27 19:06:12
91180,27766,1,SALE,2017-11-27 19:06:12
91181,27766,1,SALE,2017-11-27 19:06:12
91182,21544,1,SALE,2017-12-19 20:47:05
91183,12209,1,SALE,2018-02-28 20:57:51
91184,15642,1,SALE,2017-05-19 10:42:47
91185,1220,1,SALE,2018-08-09 15:53:34
91186,1035,1,SALE,2018-08-09 15:53:34
91187,11353,1,SALE,2018-05-03 16:05:51
91188,11043,1,SALE,2017-10-26 13:25:03
91189,16521,1,SALE,2018-04-14 10:39:22
91190,7346,1,SALE,2018-01-08 22:32:31
91191,15133,1,SALE,2018-08-10 15:21:47
91192,8206,1,SALE,2017-09-04 18:13:42
91193,13985,1,SALE,2018-07-12 22:09:55
91194,14313,1,SALE,2018-01-17 22:12:44
91195,11018,1,SALE,2018-03-18 10:38:22
91196,19816,1,SALE,2018-04-19 20:41:50
91197,4778,1,SALE,2018-03-01 12:02:48
91198,31062,1,SALE,2017-08-17 19:47:55
91199,30470,1,SALE,2017-04-20 11:52:22
91200,30470,1,SALE,2017-04-20 11:52:22
91201,6049,1,SALE,2018-01-31 19:19:07
91202,21585,1,SALE,2017-02-17 08:05:08
91203,2551,1,SALE,2017-02-24 09:06:40
91204,14052,1,SALE,2017-11-23 12:29:18
91205,9079,1,SALE,2017-02-09 12:48:59
91206,4200,1,SALE,2017-04-22 19:04:36
91207,16405,1,SALE,2017-04-22 19:04:36
91208,21638,1,SALE,2017-05-28 23:54:32
91209,21638,1,SALE,2017-05-28 23:54:32
91210,7715,1,SALE,2018-03-07 16:53:53
91211,13234,1,SALE,2017-09-17 19:14:25
91212,15597,1,SALE,2017-10-25 12:23:46
91213,4073,1,SALE,2017-03-20 09:38:06
91214,6449,1,SALE,2017-05-29 21:09:38
91215,9145,1,SALE,2018-03-19 21:08:09
91216,9720,1,SALE,2018-03-19 21:08:09
91217,24797,1,SALE,2018-03-19 21:08:09
91218,26296,1,SALE,2018-04-04 14:09:12
91219,29535,1,SALE,2018-05-12 17:45:26
91220,13985,1,SALE,2018-05-03 18:36:10
91221,24056,1,SALE,2018-06-14 13:39:00
91222,21524,1,SALE,2018-06-14 13:39:00
91223,794,1,SALE,2018-05-08 07:25:45
91224,25166,1,SALE,2018-07-27 23:06:37
91225,24602,1,SALE,2018-04-15 03:08:14
91226,1143,1,SALE,2017-10-15 19:33:54
91227,30110,1,SALE,2018-02-07 12:20:43
91228,12953,1,SALE,2017-06-23 08:01:10
91229,13216,1,SALE,2017-07-27 13:16:59
91230,11240,1,SALE,2018-08-16 10:30:31
91231,11875,1,SALE,2017-04-16 22:19:23
91232,17812,1,SALE,2017-07-21 10:03:34
91233,13164,1,SALE,2017-04-14 15:38:54
91234,29558,1,SALE,2017-09-13 16:46:39
91235,24354,1,SALE,2017-09-10 11:26:47
91236,4702,1,SALE,2018-01-03 23:58:41
91237,27059,1,SALE,2018-03-24 22:01:59
91238,2241,1,SALE,2018-03-02 06:38:06
91239,8197,1,SALE,2018-04-05 18:57:58
91240,11353,1,SALE,2018-07-31 11:12:17
91241,12669,1,SALE,2018-01-03 11:26:07
91242,10751,1,SALE,2018-05-21 17:00:35
91243,29130,1,SALE,2018-02-16 09:44:07
91244,26175,1,SALE,2018-06-18 20:50:11
91245,20453,1,SALE,2018-08-07 19:13:52
91246,29011,1,SALE,2018-03-26 21:25:18
91247,20491,1,SALE,2018-03-26 21:25:18
91248,30708,1,SALE,2018-04-19 09:14:56
91249,27043,1,SALE,2017-10-23 17:32:32
91250,24601,1,SALE,2018-03-13 18:20:46
91251,24601,1,SALE,2018-03-13 18:20:46
91252,15410,1,SALE,2018-03-03 16:30:55
91253,15410,1,SALE,2018-03-03 16:30:55
91254,28427,1,SALE,2018-03-21 22:20:20
91255,32158,1,SALE,2017-04-24 23:16:45
91256,26559,1,SALE,2017-04-24 23:16:45
91257,19323,1,SALE,2018-03-13 16:23:13
91258,8634,1,SALE,2018-01-10 15:09:02
91259,9662,1,SALE,2017-06-23 10:32:48
91260,5823,1,SALE,2017-03-14 08:21:33
91261,9560,1,SALE,2017-10-08 23:50:17
91262,29136,1,SALE,2017-05-19 16:09:06
91263,13712,1,SALE,2018-07-30 16:45:36
91264,24041,1,SALE,2017-12-19 10:18:49
91265,30610,1,SALE,2017-08-26 21:01:18
91266,14052,1,SALE,2017-11-10 15:36:04
91267,14052,1,SALE,2017-11-10 15:36:04
91268,14480,1,SALE,2017-11-27 16:39:32
91269,7234,1,SALE,2018-04-02 14:54:34
91270,27998,1,SALE,2017-11-25 11:45:36
91271,20233,1,SALE,2017-10-13 12:03:00
91272,9595,1,SALE,2018-07-15 10:13:23
91273,9982,1,SALE,2018-07-15 10:13:23
91274,7901,1,SALE,2017-10-18 10:13:42
91275,142,1,SALE,2017-12-05 19:28:35
91276,28265,1,SALE,2017-10-19 22:31:18
91277,10899,1,SALE,2018-03-02 13:08:30
91278,10105,1,SALE,2018-01-27 13:19:32
91279,32692,1,SALE,2018-04-18 18:59:42
91280,20594,1,SALE,2018-06-15 14:58:45
91281,15856,1,SALE,2018-03-06 12:04:16
91282,9081,1,SALE,2017-07-29 00:23:27
91283,206,1,SALE,2017-11-28 11:29:14
91284,31113,1,SALE,2017-06-14 20:25:41
91285,14593,1,SALE,2018-07-20 15:57:07
91286,11534,1,SALE,2017-03-08 17:42:59
91287,27766,1,SALE,2018-07-18 10:44:11
91288,15055,1,SALE,2017-06-18 23:41:52
91289,29068,1,SALE,2018-07-23 11:36:19
91290,2959,1,SALE,2017-04-26 08:45:44
91291,16247,1,SALE,2018-06-03 11:23:09
91292,26499,1,SALE,2018-07-28 16:59:24
91293,14346,1,SALE,2017-09-22 14:10:23
91294,18597,1,SALE,2018-02-24 12:34:36
91295,15911,1,SALE,2017-02-10 15:32:14
91296,6455,1,SALE,2017-06-24 16:20:33
91297,3909,1,SALE,2018-07-29 11:51:43
91298,17171,1,SALE,2018-02-28 11:19:13
91299,6755,1,SALE,2018-01-27 22:09:48
91300,5823,1,SALE,2018-03-29 10:36:24
91301,18974,1,SALE,2017-08-11 22:33:15
91302,18974,1,SALE,2017-08-11 22:33:15
91303,21649,1,SALE,2017-02-28 18:07:58
91304,11704,1,SALE,2016-10-08 09:55:44
91305,14480,1,SALE,2017-09-25 06:38:35
91306,13184,1,SALE,2018-08-18 13:57:49
91307,1750,1,SALE,2017-08-18 15:10:21
91308,14458,1,SALE,2017-08-26 23:56:37
91309,8214,1,SALE,2018-07-20 13:14:25
91310,23500,1,SALE,2017-08-10 20:50:07
91311,6921,1,SALE,2017-05-15 14:09:26
91312,31309,1,SALE,2017-11-16 14:17:53
91313,16534,1,SALE,2018-08-09 21:31:52
91314,16534,1,SALE,2018-08-09 21:31:52
91315,16534,1,SALE,2018-08-09 21:31:52
91316,16534,1,SALE,2018-08-09 21:31:52
91317,21396,1,SALE,2018-01-06 20:19:04
91318,6870,1,SALE,2018-01-06 20:19:04
91319,11200,1,SALE,2017-08-30 16:45:46
91320,4578,1,SALE,2017-05-16 15:09:18
91321,4927,1,SALE,2017-07-08 08:46:27
91322,9945,1,SALE,2017-02-08 17:32:55
91323,11135,1,SALE,2018-08-09 12:37:17
91324,31150,1,SALE,2017-10-11 13:15:42
91325,31847,1,SALE,2017-10-11 13:15:42
91326,23500,1,SALE,2017-11-27 21:55:05
91327,26653,1,SALE,2018-04-06 18:01:18
91328,22169,1,SALE,2018-06-05 19:11:38
91329,11350,1,SALE,2017-02-11 22:10:04
91330,21873,1,SALE,2018-02-03 15:25:59
91331,30294,1,SALE,2017-11-23 22:56:37
91332,30294,1,SALE,2017-11-23 22:56:37
91333,29902,1,SALE,2018-08-16 15:55:22
91334,15609,1,SALE,2018-07-24 12:52:29
91335,15113,1,SALE,2018-05-28 13:56:28
91336,27291,1,SALE,2018-01-17 10:45:34
91337,21362,1,SALE,2018-01-28 16:39:30
91338,29733,1,SALE,2017-10-27 12:38:23
91339,25564,1,SALE,2017-10-27 23:56:29
91340,7099,1,SALE,2017-10-27 23:56:29
91341,17803,1,SALE,2017-10-26 14:26:14
91342,31663,1,SALE,2017-11-10 15:04:28
91343,21362,1,SALE,2018-05-05 07:01:33
91344,10968,1,SALE,2018-01-06 14:43:51
91345,1787,1,SALE,2018-08-02 19:10:49
91346,9142,1,SALE,2017-09-01 16:11:40
91347,29957,1,SALE,2018-06-28 14:51:39
91348,6238,1,SALE,2017-08-08 14:52:46
91349,9580,1,SALE,2017-03-22 21:02:08
91350,2043,1,SALE,2017-11-24 23:17:46
91351,13431,1,SALE,2018-05-08 12:30:21
91352,17040,1,SALE,2017-10-23 00:47:09
91353,12359,1,SALE,2017-08-03 20:28:45
91354,23483,1,SALE,2018-08-03 23:11:47
91355,7258,1,SALE,2017-04-14 15:57:14
91356,27767,1,SALE,2018-04-25 12:05:05
91357,25775,1,SALE,2018-07-16 14:13:14
91358,13391,1,SALE,2017-05-06 20:11:11
91359,25653,1,SALE,2017-12-12 15:27:21
91360,8885,1,SALE,2017-09-05 08:03:15
91361,28841,1,SALE,2017-03-06 07:36:04
91362,4785,1,SALE,2017-02-16 12:58:36
91363,3048,1,SALE,2017-11-29 10:02:06
91364,29959,1,SALE,2017-05-30 11:31:18
91365,24679,1,SALE,2017-11-24 16:00:22
91366,794,1,SALE,2018-04-24 23:25:11
91367,794,1,SALE,2018-04-24 23:25:11
91368,794,1,SALE,2018-04-24 23:25:11
91369,794,1,SALE,2018-04-24 23:25:11
91370,794,1,SALE,2018-04-24 23:25:11
91371,19776,1,SALE,2017-12-19 14:55:26
91372,6262,1,SALE,2017-10-09 17:39:44
91373,15847,1,SALE,2018-04-17 22:46:15
91374,18543,1,SALE,2018-07-25 22:38:09
91375,902,1,SALE,2017-10-29 20:47:06
91376,30518,1,SALE,2017-03-31 19:09:24
91377,19447,1,SALE,2017-02-02 17:57:15
91378,30906,1,SALE,2018-03-08 10:43:22
91379,13811,1,SALE,2017-04-27 11:58:01
91380,13065,1,SALE,2017-09-26 19:39:16
91381,2584,1,SALE,2017-09-09 12:22:52
91382,6138,1,SALE,2018-08-07 22:50:37
91383,27913,1,SALE,2017-03-09 23:56:22
91384,4381,1,SALE,2017-09-27 22:41:44
91385,4381,1,SALE,2017-09-27 22:41:44
91386,28895,1,SALE,2018-02-18 18:08:34
91387,26298,1,SALE,2017-02-15 23:00:16
91388,26501,1,SALE,2017-06-30 19:24:12
91389,8389,1,SALE,2018-08-14 12:25:42
91390,16864,1,SALE,2018-04-25 10:26:29
91391,24768,1,SALE,2018-01-11 08:25:41
91392,2241,1,SALE,2018-01-15 18:07:39
91393,26441,1,SALE,2017-10-20 09:46:43
91394,25694,1,SALE,2018-01-02 16:26:54
91395,14166,1,SALE,2018-04-22 19:41:06
91396,12534,1,SALE,2017-07-23 09:46:05
91397,25384,1,SALE,2018-07-24 11:15:32
91398,11520,1,SALE,2017-08-30 12:31:55
91399,23761,1,SALE,2017-11-24 16:07:06
91400,1750,1,SALE,2017-04-19 15:38:01
91401,29611,1,SALE,2018-02-22 00:06:52
91402,12681,1,SALE,2017-11-24 12:13:21
91403,28179,1,SALE,2018-08-11 09:24:29
91404,31431,1,SALE,2017-11-15 15:47:35
91405,5929,1,SALE,2018-06-08 14:24:08
91406,3343,1,SALE,2018-04-29 12:20:23
91407,5663,1,SALE,2018-03-22 22:13:22
91408,1995,1,SALE,2018-07-27 18:00:30
91409,26938,1,SALE,2017-06-10 16:30:10
91410,675,1,SALE,2018-02-25 14:16:29
91411,25951,1,SALE,2018-01-20 03:25:12
91412,7352,1,SALE,2017-10-03 17:59:56
91413,18698,1,SALE,2018-02-06 18:45:44
91414,5681,1,SALE,2017-04-04 22:29:47
91415,2520,1,SALE,2018-01-25 18:20:29
91416,6055,1,SALE,2017-10-28 18:24:10
91417,6055,1,SALE,2017-10-28 18:24:10
91418,20249,1,SALE,2017-10-20 16:31:11
91419,21241,1,SALE,2017-11-24 02:30:24
91420,18294,1,SALE,2018-04-28 19:23:30
91421,11817,1,SALE,2018-04-28 19:23:30
91422,9328,1,SALE,2018-03-27 18:26:09
91423,9328,1,SALE,2018-03-27 18:26:09
91424,32167,1,SALE,2018-07-19 08:46:03
91425,6542,1,SALE,2018-04-24 20:42:28
91426,14757,1,SALE,2017-07-14 14:34:28
91427,20533,1,SALE,2018-03-03 19:55:16
91428,4587,1,SALE,2017-10-25 21:01:36
91429,20584,1,SALE,2018-01-12 10:55:43
91430,13869,1,SALE,2018-08-09 08:58:08
91431,14310,1,SALE,2017-04-02 11:59:46
91432,31264,1,SALE,2017-04-17 12:27:28
91433,9642,1,SALE,2017-05-01 15:30:00
91434,32009,1,SALE,2018-04-05 08:57:35
91435,24190,1,SALE,2017-10-11 10:38:21
91436,21165,1,SALE,2017-02-21 20:00:15
91437,21497,1,SALE,2018-06-16 17:08:36
91438,24395,1,SALE,2018-02-25 19:55:29
91439,4392,1,SALE,2018-08-13 17:11:50
91440,2871,1,SALE,2017-09-16 23:29:54
91441,17171,1,SALE,2018-05-03 09:25:24
91442,11668,1,SALE,2017-07-22 20:07:24
91443,17746,1,SALE,2018-07-24 15:09:33
91444,25097,1,SALE,2018-06-10 16:05:11
91445,29251,1,SALE,2018-03-07 15:57:14
91446,4509,1,SALE,2018-06-01 13:48:45
91447,23766,1,SALE,2017-09-07 17:54:36
91448,25489,1,SALE,2018-01-08 17:38:00
91449,2964,1,SALE,2018-06-29 23:09:13
91450,19808,1,SALE,2018-06-25 09:05:04
91451,3722,1,SALE,2018-08-03 17:45:53
91452,23021,1,SALE,2018-07-08 22:57:45
91453,6238,1,SALE,2017-04-24 18:46:23
91454,2902,1,SALE,2018-04-12 16:01:15
91455,20184,1,SALE,2018-02-17 01:27:48
91456,7812,1,SALE,2018-08-14 17:28:12
91457,6756,1,SALE,2017-09-06 13:59:32
91458,11493,1,SALE,2017-03-10 10:29:46
91459,21497,1,SALE,2018-01-04 08:54:51
91460,15933,1,SALE,2018-02-11 10:09:17
91461,5342,1,SALE,2018-06-04 10:31:30
91462,5857,1,SALE,2018-04-17 09:58:31
91463,5857,1,SALE,2018-04-17 09:58:31
91464,19192,1,SALE,2018-08-11 20:29:26
91465,14458,1,SALE,2017-10-19 14:43:17
91466,20702,1,SALE,2018-04-09 12:28:36
91467,2437,1,SALE,2018-01-02 10:46:49
91468,2437,1,SALE,2018-01-02 10:46:49
91469,16976,1,SALE,2018-02-02 10:48:49
91470,2390,1,SALE,2018-05-14 13:42:01
91471,4317,1,SALE,2018-05-17 16:56:01
91472,13567,1,SALE,2017-06-08 01:01:01
91473,29878,1,SALE,2018-01-24 15:42:08
91474,31426,1,SALE,2018-05-24 14:10:03
91475,18675,1,SALE,2018-07-13 18:59:31
91476,24456,1,SALE,2018-07-13 18:59:31
91477,15784,1,SALE,2018-04-20 16:37:25
91478,20020,1,SALE,2017-04-23 13:25:43
91479,26129,1,SALE,2018-02-20 19:49:19
91480,10009,1,SALE,2018-01-02 18:08:35
91481,11392,1,SALE,2018-04-30 19:44:19
91482,2942,1,SALE,2017-06-04 20:27:06
91483,20793,1,SALE,2017-12-10 16:37:41
91484,16152,1,SALE,2018-04-19 16:39:50
91485,12073,1,SALE,2017-11-24 18:14:27
91486,12813,1,SALE,2017-07-17 19:13:02
91487,32061,1,SALE,2018-03-08 09:24:34
91488,13933,1,SALE,2017-10-08 23:34:17
91489,11727,1,SALE,2017-10-05 16:05:46
91490,14228,1,SALE,2017-06-15 20:59:27
91491,13696,1,SALE,2018-07-23 11:56:34
91492,4042,1,SALE,2018-07-23 11:56:34
91493,32355,1,SALE,2017-06-19 22:36:39
91494,28595,1,SALE,2018-02-24 23:03:17
91495,814,1,SALE,2017-12-28 21:31:36
91496,30698,1,SALE,2017-07-23 19:46:11
91497,27725,1,SALE,2017-12-27 21:28:45
91498,21591,1,SALE,2017-08-02 01:07:28
91499,30572,1,SALE,2018-03-13 23:34:01
91500,27222,1,SALE,2018-06-08 23:28:28
91501,25714,1,SALE,2018-04-13 21:53:34
91502,25714,1,SALE,2018-04-13 21:53:34
91503,11392,1,SALE,2017-03-08 21:57:09
91504,17400,1,SALE,2017-04-15 14:45:34
91505,23606,1,SALE,2017-04-15 14:45:34
91506,7773,1,SALE,2017-12-04 23:42:05
91507,20215,1,SALE,2017-10-12 12:11:18
91508,30294,1,SALE,2018-02-02 09:09:27
91509,18299,1,SALE,2017-09-05 18:15:24
91510,11715,1,SALE,2018-06-07 22:14:39
91511,20873,1,SALE,2018-08-20 14:39:22
91512,16764,1,SALE,2018-06-07 06:54:17
91513,10964,1,SALE,2017-05-25 10:32:23
91514,30294,1,SALE,2018-06-05 19:59:42
91515,3388,1,SALE,2017-06-03 10:47:56
91516,8544,1,SALE,2017-03-02 23:04:14
91517,26932,1,SALE,2017-09-01 18:40:44
91518,12256,1,SALE,2017-09-01 18:40:44
91519,6238,1,SALE,2017-06-15 12:25:39
91520,349,1,SALE,2018-08-03 17:21:48
91521,13090,1,SALE,2018-08-03 17:21:48
91522,6590,1,SALE,2017-02-04 17:54:03
91523,2659,1,SALE,2017-01-26 13:15:41
91524,30214,1,SALE,2018-03-08 16:02:35
91525,29617,1,SALE,2017-09-07 16:46:19
91526,8049,1,SALE,2017-09-13 01:32:11
91527,15914,1,SALE,2018-07-30 08:20:22
91528,30838,1,SALE,2018-04-13 17:38:50
91529,17600,1,SALE,2018-04-13 17:38:50
91530,5464,1,SALE,2017-07-12 18:37:55
91531,27698,1,SALE,2017-02-03 23:26:02
91532,13431,1,SALE,2018-01-25 11:30:52
91533,18484,1,SALE,2017-11-12 12:24:06
91534,15794,1,SALE,2017-11-24 20:19:53
