id,order_id,product_id,quantity,price
59718,89784,19019,1,29.35
59719,53481,25316,1,119.99
59720,53481,25316,1,119.99
59721,53481,25316,1,119.99
59722,53481,25316,1,119.99
59723,88330,9216,1,29.9
59724,25405,27011,1,36.9
59725,13055,11433,1,399.0
59726,38219,23886,1,279.9
59727,38219,23886,1,279.9
59728,55911,16840,1,249.6
59729,59508,19851,1,66.64
59730,21521,290,1,45.9
59731,87164,1608,1,15.3
59732,59287,8291,1,149.0
59733,86087,26606,1,35.0
59734,60197,27100,1,79.0
59735,67761,19388,1,79.9
59736,63410,25422,1,59.9
59737,79102,29543,1,215.0
59738,41873,22643,1,156.99
59739,4724,23078,1,236.52
59740,21213,14412,1,239.9
59741,4272,28214,1,119.9
59742,4272,14052,1,53.9
59743,73545,22333,1,25.0
59744,94713,29616,1,99.95
59745,41177,12308,1,42.0
59746,4694,32200,1,74.99
59747,73193,32140,1,56.5
59748,60057,5735,1,69.99
59749,40559,27035,1,510.0
59750,77930,290,1,39.0
59751,33848,12609,1,9.99
59752,66634,12523,1,45.9
59753,30365,2287,1,39.9
59754,51447,27189,1,20.0
59755,50526,17761,1,139.0
59756,3632,8117,1,86.8
59757,15858,30294,1,59.9
59758,80438,25725,1,144.99
59759,26417,8954,1,519.0
59760,57565,11734,1,159.99
59761,76278,15673,1,170.0
59762,4177,2683,1,1013.4
59763,87638,11493,1,170.0
59764,6070,28706,1,119.0
59765,6070,28706,1,119.0
59766,41426,31610,1,29.99
59767,86590,10983,1,19.99
59768,13421,19107,1,279.99
59769,18975,18182,1,79.61
59770,74574,22584,1,89.0
59771,7864,25810,1,146.99
59772,60056,12956,1,269.9
59773,44652,8241,1,40.0
59774,3524,29234,1,195.0
59775,78001,13440,1,143.0
59776,78001,13440,1,143.0
59777,9592,14011,1,69.9
59778,55244,22977,1,76.96
59779,84755,14835,1,38.9
59780,58555,11374,1,329.0
59781,34752,1309,1,32.9
59782,36027,22035,1,79.0
59783,35088,11402,1,89.9
59784,3156,24535,1,59.99
59785,70901,6323,1,28.0
59786,33437,25714,1,169.99
59787,57116,23119,1,29.5
59788,8546,25930,1,60.0
59789,21515,6064,1,199.0
59790,63050,794,1,119.0
59791,9363,25337,1,150.0
59792,32711,28157,1,142.42
59793,74700,31416,1,59.9
59794,44133,17338,1,144.99
59795,80249,4851,1,24.9
59796,80249,4851,1,24.9
59797,51639,20626,1,30.9
59798,51639,20626,1,30.9
59799,84579,13985,1,66.99
59800,97195,18542,1,19.9
59801,29049,8724,1,119.9
59802,29049,8724,1,119.9
59803,74789,15587,1,259.0
59804,85573,6675,1,32.9
59805,82376,14346,1,84.99
59806,94285,30650,1,59.9
59807,14042,14200,1,75.9
59808,56895,21126,1,15.9
59809,11757,29261,1,179.9
59810,97682,28290,1,10.0
59811,24742,29130,1,149.9
59812,56003,5925,1,64.9
59813,7588,29130,1,149.9
59814,72078,13518,1,73.39
59815,95945,14462,1,28.9
59816,61880,18493,1,124.9
59817,24729,30517,1,52.17
59818,24729,30517,1,52.17
59819,36185,12063,1,40.0
59820,83781,3536,1,64.9
59821,37556,10124,1,19.9
59822,4561,9534,1,379.9
59823,12156,20798,1,99.0
59824,8164,11436,1,89.0
59825,32961,14479,1,39.9
59826,41470,31278,1,49.99
59827,13709,20386,1,27.19
59828,405,27750,1,47.65
59829,20121,7541,1,32.9
59830,81446,12365,1,130.0
59831,291,26817,1,16.99
59832,5535,13177,1,19.9
59833,33594,3674,1,99.9
59834,18238,21560,1,179.8
59835,67472,26997,1,31.9
59836,85957,24822,1,149.0
59837,2929,9662,1,86.9
59838,52542,30522,1,184.9
59839,44382,10949,1,49.99
59840,93889,21326,1,124.9
59841,23868,26511,1,56.0
59842,58036,32804,1,59.9
59843,47059,18481,1,74.99
59844,94601,1755,1,69.99
59845,60729,12109,1,53.9
59846,5510,27540,1,26.18
59847,55721,29707,1,29.6
59848,36426,4223,1,35.9
59849,9052,26129,1,39.99
59850,45137,8081,1,516.9
59851,8383,22544,1,199.0
59852,59695,15243,1,195.0
59853,51978,23630,1,59.99
59854,52677,22556,1,16.6
59855,77055,20891,1,70.0
59856,76477,19497,1,189.9
59857,76477,25663,1,97.0
59858,88343,28837,1,64.9
59859,61685,26511,1,56.0
59860,56985,32147,1,79.0
59861,88707,3009,1,59.99
59862,35733,27313,1,149.87
59863,35733,27313,1,149.87
59864,5093,12502,1,17.99
59865,43621,10128,1,598.99
59866,24803,31068,1,239.0
59867,93676,31310,1,24.99
59868,93676,31310,1,24.99
59869,78510,24641,1,24.99
59870,93956,14080,1,25.3
59871,51221,21396,1,89.3
59872,96470,31492,1,39.9
59873,96470,31492,1,39.9
59874,96470,31492,1,39.9
59875,4133,310,1,126.99
59876,12728,10290,1,44.99
59877,98907,3048,1,58.99
59878,83989,24961,1,75.0
59879,10332,5929,1,110.0
59880,58471,22361,1,89.99
59881,91768,31550,1,69.9
59882,1595,5320,1,40.5
59883,1595,5320,1,40.5
59884,42767,14393,1,56.0
59885,95025,794,1,134.9
59886,67281,22077,1,39.99
59887,53555,5320,1,40.5
59888,17632,23375,1,35.99
59889,13692,9823,1,39.99
59890,37942,20587,1,1999.0
59891,98200,3524,1,99.99
59892,29931,830,1,28.0
59893,72563,26653,1,110.0
59894,77082,2072,1,19.9
59895,77082,2072,1,19.9
59896,77082,2072,1,19.9
59897,77082,2072,1,19.9
59898,23430,13292,1,28.9
59899,90988,31956,1,98.0
59900,72726,9662,1,79.9
59901,94345,123,1,49.9
59902,30648,6238,1,99.99
59903,73693,26619,1,254.0
59904,45684,31819,1,21.99
59905,21914,26253,1,86.0
59906,71274,22473,1,89.9
59907,18471,4581,1,89.99
59908,46149,3542,1,169.99
59909,48177,30522,1,184.9
59910,56849,30742,1,179.9
59911,33164,9622,1,19.9
59912,33164,9622,1,19.9
59913,88783,11448,1,67.9
59914,74180,18656,1,269.0
59915,61930,22871,1,229.9
59916,61930,22871,1,229.9
59917,46685,24211,1,94.9
59918,49002,32692,1,108.9
59919,75439,15013,1,68.0
59920,17652,30701,1,215.0
59921,38755,21860,1,59.9
59922,38169,26716,1,37.9
59923,82784,21860,1,59.9
59924,89577,27272,1,139.9
59925,36998,8291,1,109.99
59926,66428,9216,1,29.9
59927,34951,3339,1,110.0
59928,2924,30057,1,34.0
59929,50532,19819,1,99.9
59930,43960,26690,1,61.8
59931,67871,12807,1,26.9
59932,67871,12807,1,26.9
59933,66061,23296,1,199.99
59934,2521,29524,1,110.0
59935,24812,30117,1,24.99
59936,48721,20533,1,107.0
59937,85632,11292,1,169.9
59938,30464,19205,1,45.0
59939,78615,21075,1,59.9
59940,58978,25281,1,899.0
59941,4231,8809,1,34.9
59942,26087,16152,1,330.0
59943,27827,15227,1,149.0
59944,86775,9654,1,192.99
59945,81993,11353,1,111.9
59946,19891,11299,1,49.0
59947,14440,25555,1,145.0
59948,33777,22927,1,29.0
59949,62497,15757,1,49.99
59950,90019,4065,1,74.9
59951,6142,28022,1,69.9
59952,90394,9025,1,84.9
59953,48705,28390,1,149.0
59954,48705,1972,1,129.0
59955,15535,21090,1,89.9
59956,44320,11297,1,148.9
59957,22181,14920,1,19.0
59958,42958,21981,1,29.9
59959,43695,28970,1,150.0
59960,64405,3091,1,169.0
59961,11554,12370,1,16.9
59962,17997,8606,1,74.99
59963,62731,1366,1,98.0
59964,62861,8038,1,189.99
59965,27231,30156,1,25.9
59966,47584,22007,1,35.9
59967,78702,8269,1,39.9
59968,78702,21455,1,65.99
59969,69958,19449,1,129.9
59970,29816,10366,1,56.99
59971,15407,30000,1,132.9
59972,85136,32134,1,64.99
59973,76093,13501,1,159.99
59974,5640,11492,1,176.9
59975,1034,12110,1,274.0
59976,58956,20292,1,216.0
59977,99139,2412,1,145.0
59978,99139,2412,1,145.0
59979,78470,7324,1,99.9
59980,29478,2568,1,39.99
59981,41679,4600,1,69.9
59982,41679,4600,1,69.9
59983,63113,31441,1,122.9
59984,76248,12026,1,65.9
59985,10036,18553,1,59.99
59986,81723,23328,1,279.9
59987,88380,21425,1,113.25
59988,42895,29436,1,25.0
59989,14809,2461,1,114.9
59990,39793,9203,1,594.99
59991,62775,16325,1,150.0
59992,7566,11901,1,19.9
59993,7566,11901,1,19.9
59994,93282,12862,1,79.9
59995,68478,17569,1,89.99
59996,91471,9296,1,231.54
59997,55336,19647,1,135.0
59998,26902,26028,1,199.0
59999,89796,15247,1,289.9
60000,69324,23465,1,29.9
60001,74792,8150,1,269.99
60002,14528,19339,1,79.0
60003,28341,32289,1,1099.0
60004,49018,23398,1,69.0
60005,20005,29760,1,319.0
60006,6522,1171,1,32.9
60007,25943,26009,1,29.0
60008,90242,1750,1,23.99
60009,17834,4127,1,14.9
60010,41972,30679,1,1999.9
60011,13129,7617,1,119.9
60012,89971,4111,1,123.9
60013,89971,4111,1,123.9
60014,89971,4111,1,123.9
60015,67546,31629,1,20.49
60016,51724,9216,1,29.9
60017,82350,6927,1,479.0
60018,65737,10693,1,27.9
60019,65035,26045,1,169.9
60020,30964,23766,1,85.0
60021,32287,9662,1,89.9
60022,5537,32729,1,19.9
60023,59244,27601,1,34.2
60024,57449,18787,1,40.5
60025,23059,8291,1,129.0
60026,83547,118,1,117.99
60027,3101,19388,1,99.9
60028,49502,20323,1,129.9
60029,36571,28486,1,99.99
60030,47011,24376,1,199.9
60031,43676,23525,1,76.9
60032,822,6710,1,14.39
60033,69474,13234,1,89.8
60034,19556,13565,1,417.9
60035,16746,26511,1,56.0
60036,80582,15311,1,51.8
60037,60509,16800,1,59.9
60038,14055,20651,1,359.0
60039,66599,25543,1,179.99
60040,63209,3928,1,59.99
60041,51557,13885,1,63.14
60042,31862,12431,1,419.9
60043,5425,13985,1,66.99
60044,56982,31305,1,89.49
60045,60174,20884,1,35.99
60046,81544,27996,1,129.94
60047,39387,21736,1,1999.99
60048,85154,794,1,99.9
60049,76332,26253,1,84.9
60050,32275,5552,1,98.99
60051,38035,24480,1,135.0
60052,69455,31600,1,48.9
60053,69455,18361,1,48.9
60054,43275,31808,1,82.0
60055,13117,522,1,92.89
60056,46897,25990,1,27.9
60057,32122,24427,1,199.9
60058,15636,1418,1,36.9
60059,6419,19517,1,149.8
60060,45600,16626,1,789.0
60061,52315,18131,1,39.99
60062,85449,7382,1,189.9
60063,10027,21096,1,35.9
60064,54372,30291,1,16.9
60065,54372,30291,1,16.9
60066,80154,12526,1,148.0
60067,81809,26141,1,17.5
60068,81809,26141,1,17.5
60069,51073,17235,1,19.99
60070,51073,17235,1,19.99
60071,81882,29344,1,169.9
60072,88922,5899,1,119.9
60073,70095,23188,1,75.5
60074,60456,22136,1,89.9
60075,8060,29638,1,379.9
60076,17909,14466,1,175.0
60077,20934,6531,1,119.3
60078,20934,6388,1,112.0
60079,9789,7336,1,99.9
60080,84631,26343,1,59.9
60081,11486,30294,1,53.9
60082,82289,9149,1,239.9
60083,75255,18113,1,140.5
60084,55040,12443,1,164.99
60085,65419,23337,1,199.9
60086,30968,6451,1,119.99
60087,70885,9982,1,49.95
60088,65058,795,1,140.0
60089,65058,795,1,140.0
60090,6524,31632,1,159.9
60091,95973,22721,1,117.4
60092,70938,10657,1,49.9
60093,29838,1564,1,99.9
60094,10309,13780,1,17.89
60095,84098,5732,1,169.99
60096,5848,16512,1,49.9
60097,54396,14701,1,69.9
60098,53539,19389,1,48.0
60099,61628,2241,1,19.9
60100,33970,10438,1,129.9
60101,30742,24441,1,49.9
60102,12383,29284,1,129.9
60103,77202,24728,1,19.0
60104,93260,7346,1,49.9
60105,51201,2226,1,33.6
60106,4165,26210,1,619.99
60107,71919,467,1,69.0
60108,27342,20983,1,24.0
60109,27342,9438,1,19.0
60110,26277,30294,1,59.9
60111,96740,3501,1,39.9
60112,79849,13517,1,105.0
60113,82604,32099,1,49.0
60114,72917,4689,1,110.32
60115,89667,6030,1,79.9
60116,89667,6030,1,79.9
60117,15059,17339,1,169.9
60118,12766,16661,1,78.9
60119,93177,17810,1,69.9
60120,29021,19449,1,123.0
60121,73709,32798,1,14.9
60122,92048,27484,1,39.9
60123,73371,8325,1,69.0
60124,80478,26633,1,18.9
60125,78550,8684,1,163.0
60126,21688,25990,1,27.9
60127,48459,25880,1,179.9
60128,61824,8440,1,1561.0
60129,44788,6308,1,39.9
60130,33784,13431,1,69.9
60131,20197,14310,1,149.99
60132,11963,22618,1,118.9
60133,85496,4106,1,1653.88
60134,24394,936,1,55.0
60135,21345,4633,1,529.9
60136,47839,27685,1,49.0
60137,67938,27851,1,24.9
60138,29655,26841,1,112.0
60139,54496,17383,1,379.0
60140,25651,32008,1,169.0
60141,32840,22146,1,109.9
60142,6177,22242,1,13.3
60143,85760,11089,1,120.0
60144,73989,1911,1,139.4
60145,10553,20361,1,139.9
60146,46036,13322,1,24.99
60147,81365,7644,1,169.0
60148,74128,19748,1,45.9
60149,74021,12647,1,29.99
60150,9173,22380,1,74.65
60151,57634,2021,1,87.85
60152,29118,18800,1,75.9
60153,73743,7779,1,29.9
60154,14164,30171,1,25.0
60155,82028,31611,1,105.99
60156,137,10824,1,110.32
60157,52016,21022,1,39.99
60158,81049,19386,1,15.0
60159,48956,1919,1,119.99
60160,74029,23002,1,99.0
60161,68813,29073,1,90.0
60162,75866,22627,1,56.99
60163,78197,4763,1,29.0
60164,21932,10656,1,129.0
60165,53142,17846,1,69.0
60166,10524,32766,1,425.0
60167,45731,1460,1,21.99
60168,62168,16163,1,55.0
60169,98926,11901,1,19.9
60170,22596,29242,1,186.98
60171,22596,29242,1,186.98
60172,60833,22985,1,99.9
60173,67466,28924,1,118.5
60174,6974,23854,1,40.7
60175,29422,31398,1,129.99
60176,49247,4786,1,149.9
60177,30902,23855,1,89.9
60178,97991,11103,1,17.99
60179,93522,6039,1,109.9
60180,78041,21970,1,13.65
60181,4036,14514,1,86.0
60182,28935,18340,1,940.0
60183,2602,7113,1,49.95
60184,30872,16811,1,34.9
60185,69562,3426,1,79.9
60186,50888,30878,1,42.9
60187,42712,5221,1,14.9
60188,73241,7979,1,104.99
60189,3873,20939,1,889.0
60190,48107,16054,1,58.0
60191,15305,14162,1,174.92
60192,15305,23155,1,206.57
60193,29718,13822,1,89.9
60194,33082,27116,1,229.0
60195,39103,22779,1,28.0
60196,87985,27134,1,24.99
60197,76180,4111,1,179.0
60198,57211,19564,1,119.99
60199,60135,20079,1,198.0
60200,72766,13926,1,449.0
60201,91173,23500,1,56.99
60202,37057,18486,1,149.99
60203,22543,1698,1,79.9
60204,16539,28666,1,31.01
60205,4971,21362,1,29.99
60206,42360,24438,1,20.0
60207,19860,20572,1,78.0
60208,7885,27142,1,254.9
60209,33216,14979,1,24.99
60210,68673,32013,1,269.9
60211,27247,2659,1,44.6
60212,43041,27524,1,29.0
60213,43041,27524,1,29.0
60214,3750,1919,1,110.99
60215,48224,23316,1,28.5
60216,23003,23971,1,14.9
60217,23003,23971,1,14.9
60218,7351,2036,1,24.99
60219,29515,12694,1,259.0
60220,29515,12694,1,259.0
60221,29515,12694,1,259.0
60222,29515,12694,1,259.0
60223,31569,25255,1,15.0
60224,31569,25255,1,15.0
60225,63822,2633,1,234.5
60226,98065,301,1,49.9
60227,98065,301,1,49.9
60228,98065,301,1,49.9
60229,73784,3992,1,149.9
60230,59813,7208,1,50.9
60231,62619,19053,1,364.0
60232,49356,28682,1,329.93
60233,84044,28408,1,89.9
60234,79627,28038,1,157.77
60235,46832,17304,1,698.9
60236,94281,31808,1,85.9
60237,1006,25393,1,99.0
60238,2659,28484,1,124.99
60239,23081,3930,1,24.5
60240,31852,12537,1,54.9
60241,47681,15114,1,38.4
60242,47681,15114,1,38.4
60243,34543,26969,1,159.5
60244,63408,14617,1,223.9
60245,82308,8291,1,149.99
60246,59370,526,1,34.9
60247,29030,10033,1,105.0
60248,72001,5735,1,69.99
60249,2157,5277,1,45.9
60250,6089,21970,1,13.65
60251,84186,20611,1,850.0
60252,60272,25810,1,136.99
60253,8321,30233,1,53.84
60254,88044,29160,1,55.98
60255,88044,29160,1,55.98
60256,40825,23509,1,36.9
60257,16495,3443,1,63.0
60258,38650,17185,1,109.99
60259,97619,32344,1,79.99
60260,83609,13863,1,79.99
60261,83609,13863,1,79.99
60262,83609,13863,1,79.99
60263,83609,13863,1,79.99
60264,83609,13863,1,79.99
60265,23685,19785,1,557.0
60266,71530,11732,1,12.99
60267,71530,11732,1,12.99
60268,71530,29565,1,83.8
60269,12745,29221,1,319.9
60270,48195,4082,1,59.9
60271,48195,4082,1,59.9
60272,48195,4082,1,59.9
60273,48195,4082,1,59.9
60274,48195,4082,1,59.9
60275,48195,4082,1,59.9
60276,48195,4082,1,59.9
60277,870,19365,1,359.0
60278,38111,15360,1,55.9
60279,42185,25295,1,265.0
60280,93400,28619,1,429.9
60281,40490,7386,1,139.9
60282,7794,7062,1,60.5
60283,2615,15901,1,139.0
60284,68685,32047,1,179.0
60285,90698,21220,1,16.9
60286,90698,21220,1,16.9
60287,43480,21825,1,164.9
60288,28288,1996,1,69.9
60289,55074,9305,1,29.49
60290,13679,11727,1,64.9
60291,67017,24992,1,59.99
60292,58391,7209,1,117.8
60293,37130,5211,1,24.99
60294,61882,17228,1,113.85
60295,57615,19584,1,520.0
60296,26928,8081,1,519.9
60297,39147,12209,1,39.99
60298,52022,29887,1,104.0
60299,44967,2113,1,71.6
60300,44967,2113,1,71.6
60301,23945,32140,1,59.9
60302,2679,4510,1,52.9
60303,17396,23268,1,40.0
60304,20704,6706,1,39.9
60305,36127,6282,1,59.5
60306,49804,26653,1,120.0
60307,23836,25648,1,18.49
60308,23836,25648,1,18.49
60309,40425,19520,1,71.82
60310,40425,8220,1,71.82
60311,8544,30354,1,17.99
60312,47544,14969,1,249.9
60313,95913,32140,1,59.9
60314,72051,7395,1,416.5
60315,73626,24541,1,49.9
60316,53103,12789,1,18.9
60317,53103,12789,1,18.9
60318,83129,6112,1,69.0
60319,25701,1200,1,39.9
60320,59922,15834,1,50.0
60321,59922,12590,1,50.0
60322,59922,24464,1,50.0
60323,57702,31390,1,19.99
60324,98621,25051,1,399.0
60325,98621,25051,1,399.0
60326,98621,25051,1,399.0
60327,98621,25051,1,399.0
60328,3437,8241,1,34.9
60329,71809,20886,1,45.0
60330,8748,14501,1,45.0
60331,25058,1667,1,143.0
60332,14800,20285,1,134.9
60333,14800,20285,1,134.9
60334,15198,10964,1,149.86
60335,34384,19053,1,349.9
60336,83223,24299,1,29.99
60337,41408,13607,1,12.3
60338,39682,16063,1,103.0
60339,53101,16010,1,49.99
60340,22437,19489,1,25.0
60341,52788,11366,1,24.9
60342,75143,9662,1,86.9
60343,48545,277,1,49.0
60344,49295,28143,1,44.9
60345,15536,15780,1,222.9
60346,95425,9368,1,47.9
60347,65632,18975,1,25.0
60348,97719,18156,1,17.0
60349,92783,23064,1,67.77
60350,8152,12296,1,199.9
60351,8152,12296,1,199.9
60352,43751,19917,1,34.9
60353,57567,1750,1,23.99
60354,49583,16327,1,64.8
60355,15360,9810,1,76.89
60356,66909,24051,1,118.0
60357,22677,8077,1,99.0
60358,33854,17103,1,42.99
60359,50049,20069,1,67.99
60360,35079,9934,1,39.8
60361,53622,23500,1,56.99
60362,81351,24599,1,139.0
60363,22059,19206,1,145.9
60364,37407,15526,1,149.9
60365,71348,18813,1,249.0
60366,93270,4151,1,229.99
60367,91870,12963,1,36.99
60368,91870,29740,1,53.0
60369,91870,29740,1,53.0
60370,90697,23210,1,89.99
60371,90697,23210,1,89.99
60372,34613,6728,1,159.9
60373,44806,11534,1,159.49
60374,5446,14851,1,79.99
60375,27568,21938,1,110.32
60376,27568,2251,1,137.9
60377,50371,9653,1,279.0
60378,75268,3696,1,152.25
60379,79312,5031,1,112.0
60380,79312,5031,1,112.0
60381,43521,11120,1,95.9
60382,98985,24879,1,119.99
60383,84676,32355,1,115.0
60384,16968,15621,1,55.9
60385,2296,16318,1,29.99
60386,46197,27331,1,79.0
60387,55038,1919,1,119.99
60388,55652,16581,1,229.99
60389,23339,21349,1,45.49
60390,39077,2625,1,64.9
60391,33546,7712,1,35.39
60392,55905,8138,1,88.9
60393,10692,31232,1,119.9
60394,10746,7136,1,76.0
60395,53003,4659,1,45.0
60396,39941,18293,1,139.0
60397,78726,8663,1,99.0
60398,42172,31310,1,24.99
60399,57848,2165,1,99.9
60400,46877,30866,1,40.9
60401,28583,17701,1,500.0
60402,68376,19447,1,104.99
60403,12474,1428,1,119.99
60404,73365,6519,1,49.0
60405,56863,14157,1,229.99
60406,36046,3704,1,55.0
60407,35078,7737,1,49.9
60408,28714,4017,1,124.9
60409,89239,13177,1,19.9
60410,69176,13225,1,21.99
60411,4920,27750,1,49.98
60412,86782,25629,1,193.25
60413,96910,8527,1,49.9
60414,70459,30294,1,49.9
60415,55560,23644,1,12.25
60416,49659,680,1,147.79
60417,79555,27148,1,90.0
60418,21747,22356,1,57.99
60419,1192,25185,1,68.9
60420,17370,19183,1,12.9
60421,17156,32140,1,58.9
60422,17156,32140,1,58.9
60423,58631,6470,1,87.12
60424,45351,4827,1,34.9
60425,45351,4827,1,34.9
60426,45750,10088,1,79.99
60427,68158,13439,1,11.55
60428,48282,30023,1,18.77
60429,48282,30023,1,18.77
60430,29058,7898,1,289.0
60431,92590,9662,1,89.9
60432,96665,5990,1,50.0
60433,29930,21362,1,29.99
60434,37332,11970,1,49.9
60435,2315,4889,1,120.0
60436,67086,29193,1,679.12
60437,67086,29193,1,679.12
60438,34267,14823,1,42.0
60439,95619,17177,1,53.99
60440,95619,17177,1,53.99
60441,29470,31937,1,199.99
60442,98015,26221,1,29.9
60443,17636,16693,1,69.9
60444,72431,11265,1,28.9
60445,97116,17444,1,225.0
60446,80006,1750,1,23.99
60447,60006,5042,1,79.9
60448,51331,25440,1,79.0
60449,94661,581,1,39.9
60450,94661,581,1,39.9
60451,38157,3508,1,235.92
60452,98514,5542,1,39.5
60453,61043,12364,1,22.22
60454,61043,20586,1,25.73
60455,82384,18812,1,619.0
60456,34071,16266,1,36.9
60457,88154,8291,1,149.99
60458,24151,21006,1,14.99
60459,41917,4382,1,109.9
60460,22412,2520,1,27.99
60461,19584,24129,1,148.93
60462,42740,7944,1,29.9
60463,36587,5746,1,45.97
60464,86423,1748,1,14.9
60465,16116,17399,1,24.75
60466,16116,17399,1,24.75
60467,60815,23271,1,99.1
60468,10237,2884,1,30.3
60469,10186,31468,1,109.99
60470,26716,21497,1,43.0
60471,52604,24196,1,35.0
60472,34142,3048,1,58.99
60473,34142,3048,1,58.99
60474,79402,12809,1,89.9
60475,20186,26906,1,214.0
60476,58467,19480,1,29.99
60477,78324,13431,1,69.9
60478,40216,32373,1,119.0
60479,10530,30542,1,588.5
60480,6219,26530,1,69.9
60481,70260,3925,1,339.9
60482,65000,25106,1,99.0
60483,34964,15762,1,89.9
60484,57316,7599,1,84.99
60485,84978,31145,1,13.99
60486,19494,16441,1,319.29
60487,36275,8421,1,388.0
60488,16340,32536,1,129.9
60489,56302,4686,1,39.0
60490,17572,20275,1,35.99
60491,93822,13894,1,99.0
60492,23257,21778,1,53.9
60493,44124,18470,1,120.0
60494,44124,18470,1,120.0
60495,66716,24354,1,116.9
60496,66447,2715,1,179.99
60497,60545,1604,1,159.99
60498,59535,10944,1,31.9
60499,34415,19806,1,69.8
60500,47493,29130,1,149.9
60501,8013,10176,1,28.49
60502,85425,13413,1,38.0
60503,88948,4220,1,95.0
60504,85401,26773,1,44.9
60505,87560,29130,1,149.9
60506,59819,17798,1,66.0
60507,42354,24062,1,59.9
60508,81495,11656,1,269.0
60509,74048,3581,1,279.0
60510,24544,25555,1,145.9
60511,68167,30286,1,148.0
60512,68167,30286,1,148.0
60513,54854,24538,1,79.9
60514,57575,15341,1,32.64
60515,33599,9404,1,15.49
60516,38301,32026,1,89.9
60517,38301,9662,1,89.9
60518,63243,4946,1,23.0
60519,50332,23914,1,189.98
60520,51915,16123,1,35.99
60521,78356,21556,1,225.0
60522,91041,21497,1,57.49
60523,12912,21205,1,790.0
60524,17201,26293,1,99.99
60525,7710,20242,1,34.9
60526,38043,16152,1,330.0
60527,97418,17422,1,138.0
60528,53877,24791,1,139.0
60529,47261,32159,1,75.0
60530,7231,8291,1,119.0
60531,71661,23021,1,14.89
60532,52282,30621,1,33.9
60533,28294,27956,1,29.9
60534,71027,13411,1,67.9
60535,98010,21970,1,13.65
60536,60686,11845,1,229.9
60537,60686,11845,1,229.9
60538,80674,17236,1,41.9
60539,82788,10642,1,49.9
60540,90054,19447,1,104.99
60541,67903,21350,1,66.9
60542,6876,3861,1,35.5
60543,24555,18618,1,116.0
60544,38367,27520,1,28.99
60545,15289,8716,1,115.7
60546,96900,15933,1,180.0
60547,73525,29212,1,124.9
60548,12956,8143,1,89.9
60549,48216,16550,1,66.9
60550,84541,15492,1,14.9
60551,40294,18706,1,140.5
60552,93294,4343,1,79.99
60553,20738,15543,1,159.0
60554,20738,15543,1,159.0
60555,32334,31468,1,120.0
60556,60784,31806,1,48.8
60557,60784,31806,1,48.8
60558,22199,8693,1,51.15
60559,14049,3511,1,54.4
60560,71588,10966,1,18.9
60561,23050,8566,1,235.0
60562,93010,26690,1,61.8
60563,8170,12944,1,89.9
60564,39194,9982,1,49.95
60565,54960,10964,1,137.9
60566,71464,13901,1,28.99
60567,81573,19449,1,145.0
60568,26510,2363,1,24.9
60569,26510,31388,1,99.9
60570,703,20543,1,485.0
60571,703,20543,1,485.0
60572,26498,4343,1,79.99
60573,26498,16942,1,79.98
60574,26498,4343,1,79.99
60575,61837,24263,1,34.9
60576,53081,19053,1,349.9
60577,76550,28595,1,40.8
60578,18509,2772,1,103.9
60579,66243,26214,1,49.0
60580,48538,25337,1,150.0
60581,93189,18220,1,129.0
60582,48548,11534,1,169.9
60583,53957,12055,1,25.0
60584,53957,12055,1,25.0
60585,1925,4460,1,16.9
60586,98607,6990,1,81.0
60587,54186,16488,1,64.9
60588,5961,10027,1,39.99
60589,20811,5158,1,107.9
60590,88638,27549,1,29.9
60591,57574,25594,1,999.0
60592,78397,25667,1,22.99
60593,28064,25370,1,949.9
60594,65192,29130,1,149.9
60595,84735,25237,1,34.9
60596,56662,21310,1,195.9
60597,61939,8567,1,67.9
60598,26146,24386,1,159.0
60599,47600,27382,1,12.9
60600,85551,19757,1,14.14
60601,69880,17392,1,548.8
60602,50758,1460,1,24.99
60603,74361,17245,1,54.99
60604,99027,15477,1,119.9
60605,29922,21362,1,29.99
60606,90076,23482,1,27.9
60607,25468,29760,1,319.0
60608,21523,27858,1,78.9
60609,21523,27858,1,78.9
60610,21523,21786,1,78.9
60611,46771,11242,1,69.99
60612,62166,18033,1,14.9
60613,62721,20255,1,85.0
60614,62041,24158,1,112.0
60615,45088,13689,1,90.0
60616,36044,25402,1,34.3
60617,27593,28813,1,74.0
60618,34953,17336,1,24.9
60619,82981,19183,1,12.9
60620,79824,5543,1,196.8
60621,56847,32932,1,119.99
60622,93562,18545,1,99.9
60623,26032,23417,1,99.9
60624,72116,10140,1,119.0
60625,86390,26386,1,289.9
60626,72242,3339,1,110.0
60627,79344,7912,1,21.9
60628,94876,19311,1,359.9
60629,41611,15114,1,35.0
60630,41611,15114,1,35.0
60631,85768,11249,1,179.49
60632,4396,31080,1,65.9
60633,86588,10315,1,98.9
60634,31724,32778,1,69.9
60635,79622,9046,1,29.9
60636,79622,9046,1,29.9
60637,58296,24601,1,42.99
60638,41499,19275,1,140.91
60639,58020,3255,1,55.0
60640,26348,18247,1,1199.0
60641,9355,27736,1,420.0
60642,20086,25143,1,61.99
60643,39380,3909,1,31.9
60644,11388,20721,1,159.99
60645,43479,8663,1,99.0
60646,37653,260,1,75.6
60647,12748,24921,1,99.0
60648,31474,14993,1,990.0
60649,29886,29569,1,122.99
60650,29450,14327,1,103.97
